Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
 [679] std::initializer_list<char>::size() const [471] std::_Rb_tree_header::_M_reset() [50] std::__detail::operator!=(std::__detail::_Node_iterator_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> const&, std::__detail::_Node_iterator_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> const&)
 [604] std::initializer_list<char>::begin() const [516] std::_Rb_tree_header::_Rb_tree_header() [186] std::__detail::operator!=(std::__detail::_Node_iterator_base<std::pair<char const, double>, false> const&, std::__detail::_Node_iterator_base<std::pair<char const, double>, false> const&)
 [605] std::set<char, std::less<char>, std::allocator<char> >::end() const [363] std::__new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [130] std::__detail::operator!=(std::__detail::_Node_iterator_base<std::pair<int, int>, true> const&, std::__detail::_Node_iterator_base<std::pair<int, int>, true> const&)
 [680] std::set<char, std::less<char>, std::allocator<char> >::begin() const [364] std::__new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::allocate(unsigned long, void const*) [458] void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char const* const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, char const* const&)
 [293] std::set<char, std::less<char>, std::allocator<char> >::count(char const&) const [454] std::__new_allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~__new_allocator() [415] void std::_Construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > const&>(std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> > const&)
  [22] std::hash<char>::operator()(char) const [91] std::__new_allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >::deallocate(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>*, unsigned long) [768] char* std::__fill_n_a<char*, unsigned long, char>(char*, unsigned long, char const&, std::random_access_iterator_tag)
 [139] std::hash<int>::operator()(int) const [92] std::__new_allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >::allocate(unsigned long, void const*) [171] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [366] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_check_len(unsigned long, char const*) const [517] std::__new_allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >::~__new_allocator() [99] std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>* std::__addressof<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>&)
 [228] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [518] std::__new_allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true> >::deallocate(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true>*, unsigned long) [548] std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true>* std::__addressof<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true> >(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true>&)
 [314] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const [519] std::__new_allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true> >::allocate(unsigned long, void const*) [214] std::__detail::_Hash_node<std::pair<char const, double>, false>* std::__addressof<std::__detail::_Hash_node<std::pair<char const, double>, false> >(std::__detail::_Hash_node<std::pair<char const, double>, false>&)
 [681] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) const [715] std::__new_allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true> >::~__new_allocator() [268] std::__detail::_Hash_node<std::pair<int, int>, true>* std::__addressof<std::__detail::_Hash_node<std::pair<int, int>, true> >(std::__detail::_Hash_node<std::pair<int, int>, true>&)
 [231] std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_check_len(unsigned long, char const*) const [201] std::__new_allocator<std::__detail::_Hash_node<std::pair<char const, double>, false> >::deallocate(std::__detail::_Hash_node<std::pair<char const, double>, false>*, unsigned long) [283] std::__detail::_Hash_node_base** std::__addressof<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base*&)
 [450] std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::end() const [202] std::__new_allocator<std::__detail::_Hash_node<std::pair<char const, double>, false> >::allocate(unsigned long, void const*) [549] std::_Hashtable<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> >, std::__detail::_Identity, std::equal_to<std::pair<int, int> >, Wordfind::PositionHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >* std::__addressof<std::_Hashtable<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> >, std::__detail::_Identity, std::equal_to<std::pair<int, int> >, Wordfind::PositionHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> > >(std::_Hashtable<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> >, std::__detail::_Identity, std::equal_to<std::pair<int, int> >, Wordfind::PositionHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >&)
 [143] std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::size() const [581] std::__new_allocator<std::__detail::_Hash_node<std::pair<char const, double>, false> >::~__new_allocator() [10] std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >* std::__addressof<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [451] std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::begin() const [256] std::__new_allocator<std::__detail::_Hash_node<std::pair<int, int>, true> >::deallocate(std::__detail::_Hash_node<std::pair<int, int>, true>*, unsigned long) [437] std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&)
 [452] std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::empty() const [257] std::__new_allocator<std::__detail::_Hash_node<std::pair<int, int>, true> >::allocate(unsigned long, void const*) [344] std::vector<char, std::allocator<char> >* std::__addressof<std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >&)
 [163] std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::max_size() const [394] std::__new_allocator<std::__detail::_Hash_node<std::pair<int, int>, true> >::~__new_allocator() [100] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::__get_helper<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&)
 [565] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [277] std::__new_allocator<std::__detail::_Hash_node_base*>::deallocate(std::__detail::_Hash_node_base**, unsigned long) [215] char const& std::__get_helper<0ul, char const&>(std::_Tuple_impl<0ul, char const&>&)
 [377] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [278] std::__new_allocator<std::__detail::_Hash_node_base*>::allocate(unsigned long, void const*) [345] __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > std::__miter_base<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >)
 [464] std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::max_size() const [238] std::__new_allocator<std::__detail::_Hash_node_base*>::~__new_allocator() [638] char const* std::__miter_base<char const*>(char const*)
 [341] std::vector<char, std::allocator<char> >::end() const [614] std::__new_allocator<std::_Rb_tree_node<std::pair<char const, int> > >::~__new_allocator() [639] char const* std::__niter_base<char const*>(char const*)
 [410] std::vector<char, std::allocator<char> >::size() const [615] std::__new_allocator<std::_Rb_tree_node<char> >::~__new_allocator() [346] char const* std::__niter_base<char const*, std::vector<char, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >)
 [342] std::vector<char, std::allocator<char> >::begin() const [234] std::__new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::deallocate(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, unsigned long) [229] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__niter_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [315] std::vector<char, std::allocator<char> >::operator[](unsigned long) const [235] std::__new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::allocate(unsigned long, void const*) [132] std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >* std::__niter_base<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*)
 [606] std::_Rb_tree<char, std::pair<char const, int>, std::_Select1st<std::pair<char const, int> >, std::less<char>, std::allocator<std::pair<char const, int> > >::_M_mbegin() const [432] std::__new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~__new_allocator() [352] std::pair<int, int>* std::__niter_base<std::pair<int, int>*>(std::pair<int, int>*)
 [294] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_lower_bound(std::_Rb_tree_node<char> const*, std::_Rb_tree_node_base const*, char const&) const [582] std::__new_allocator<std::pair<int, int> >::deallocate(std::pair<int, int>*, unsigned long) [403] char* std::__niter_base<char*>(char*)
 [187] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::end() const [583] std::__new_allocator<std::pair<int, int> >::allocate(unsigned long, void const*) [404] char* std::__niter_wrap<char*>(char* const&, char*)
 [295] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::find(char const&) const [716] std::__new_allocator<std::pair<int, int> >::~__new_allocator() [320] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [682] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::begin() const [717] std::__new_allocator<std::vector<char, std::allocator<char> > >::deallocate(std::vector<char, std::allocator<char> >*, unsigned long) [166] std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >* std::__relocate_a<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
 [296] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_end() const [718] std::__new_allocator<std::vector<char, std::allocator<char> > >::allocate(unsigned long, void const*) [477] std::pair<int, int>* std::__relocate_a<std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> > >(std::pair<int, int>*, std::pair<int, int>*, std::pair<int, int>*, std::allocator<std::pair<int, int> >&)
 [297] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_begin() const [472] std::__new_allocator<std::vector<char, std::allocator<char> > >::~__new_allocator() [149] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::__str_concat<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::value_type const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size_type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::allocator_type const&)
 [482] std::_Rb_tree<char, char, std::_Identity<char>, std::less<char>, std::allocator<char> >::_M_mbegin() const [382] std::__new_allocator<char>::deallocate(char*, unsigned long) [101] std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>* std::__to_address<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>*)
 [243] std::__detail::_Hash_node<std::pair<int, int>, true>* std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<std::pair<int, int>, true> > >::operator()<std::pair<int, int> const&>(std::pair<int, int> const&) const [383] std::__new_allocator<char>::allocate(unsigned long, void const*) [550] std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true>* std::__to_address<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true> >(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true>*)
  [14] std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>::_M_next() const [131] std::__new_allocator<char>::~__new_allocator() [216] std::__detail::_Hash_node<std::pair<char const, double>, false>* std::__to_address<std::__detail::_Hash_node<std::pair<char const, double>, false> >(std::__detail::_Hash_node<std::pair<char const, double>, false>*)
 [453] std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true>::_M_next() const [719] std::__new_allocator<int>::~__new_allocator() [269] std::__detail::_Hash_node<std::pair<int, int>, true>* std::__to_address<std::__detail::_Hash_node<std::pair<int, int>, true> >(std::__detail::_Hash_node<std::pair<int, int>, true>*)
 [109] std::__detail::_Hash_node<std::pair<char const, double>, false>::_M_next() const [584] std::_Rb_tree_iterator<char>::_Rb_tree_iterator(std::_Rb_tree_node_base*) [284] std::__detail::_Hash_node_base** std::__to_address<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base**)
 [154] std::__detail::_Hash_node<std::pair<int, int>, true>::_M_next() const [93] std::__ptr_traits_ptr_to<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>*, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>, false>::pointer_to(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>&) [416] char* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*)
 [124] std::__detail::_Select1st::__1st_type<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>::type&& std::__detail::_Select1st::operator()<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) const [520] std::__ptr_traits_ptr_to<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true>*, std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true>, false>::pointer_to(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > >, true>&) [769] char* std::__copy_move_a<false, char const*, char*>(char const*, char const*, char*)
 [325] std::__detail::_Select1st::__1st_type<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const&>::type&& std::__detail::_Select1st::operator()<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::unordered_set<std::pair<int, int>, Wordfind::PositionHash, std::equal_to<std::pair<int, int> >, std::allocator<std::pair<int, int> > > > const&) const [203] std::__ptr_traits_ptr_to<std::__detail::_Hash_node<std::pair<char const, double>, false>*, std::__detail::_Hash_node<std::pair<char const, double>, false>, false>::pointer_to(std::__detail::_Hash_node<std::pair<char const, double>, false>&) [459] std::back_insert_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::back_inserter<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
  [20] std::__detail::_Select1st::__1st_type<std::pair<char const, double> const&>::type&& std::__detail::_Select1st::operator()<std::pair<char const, double> const&>(std::pair<char const, double> const&) const [258] std::__ptr_traits_ptr_to<std::__detail::_Hash_node<std::pair<int, int>, true>*, std::__detail::_Hash_node<std::pair<int, int>, true>, false>::pointer_to(std::__detail::_Hash_node<std::pair<int, int>, true>&) [405] char* std::__copy_move_a1<false, char const*, char*>(char const*, char const*, char*)
 [493] std::__detail::_Select1st::__1st_type<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&>::type&& std::__detail::_Select1st::operator()<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&>(std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) const [279] std::__ptr_traits_ptr_to<std::__detail::_Hash_node_base**, std::__detail::_Hash_node_base*, false>::pointer_to(std::__detail::_Hash_node_base*&) [406] char* std::__copy_move_a2<false, char const*, char*>(char const*, char const*, char*)
  [53] std::__detail::_Node_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, false, true>::operator*() const [521] std::_Rb_tree_key_compare<std::less<char> >::_Rb_tree_key_compare() [321] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__relocate_a_1<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
